hotel_name,hotel_url,search_city,rating,latitude,longitude,description
Chambres d'hôtes Relais Mira Peis,https://www.booking.com/hotel/fr/relais-mira-peis.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuPIib0GwAIB0gIkZGMyZjkxY2EtNzcyYy00M2RhLTg5ZTctMDdkZmFiZjgwNDgz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=7b4f85f1a17b0a43&srepoch=1738695781&from=searchresults,Ariege,9.1,43.088176,1.875399,"Set in Mirepoix, Chambres d'hôtes Relais Mira Peis has a seasonal outdoor swimming pool, terrace, bar, and free WiFi throughout the property. The property is around 29 km from Fountain Fontestorbes, 31 km from Montsegur Castle and 31 km from Museum of Montségur. The property is allergy-free and is located 18 km from Buffalo Farm.

The hotel will provide guests with air-conditioned rooms offering a desk, a coffee machine, a safety deposit box, a flat-screen TV and a private bathroom with a shower. All rooms have a kettle, while selected rooms also offer a patio and others also have mountain views. All guest rooms feature a wardrobe.

A buffet, continental or gluten-free breakfast is available every morning at the property.

Guests at Chambres d'hôtes Relais Mira Peis will be able to enjoy activities in and around Mirepoix, like hiking, skiing and cycling.

Guests can make use of the business centre or relax in the snack bar.

Foix Castle is 36 km from the accommodation, while Underground River of Labouiche is 36 km from the property. Carcassonne Airport is 41 km away."
AppartCosy Emplacement Idéal avec Terrasse & Parking Privé,https://www.booking.com/hotel/fr/appartcosy-emplacement-ideal-avec-terrasse-amp-parking-prive.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,9.3,43.834642,4.373918,"Located 34 km from Arles Amphitheatre, 44 km from Avignon Central Station and 45 km from Papal Palace, AppartCosy Emplacement Idéal avec Terrasse & Parking Privé offers accommodation situated in Nîmes. This property offers access to a terrace, free private parking and free WiFi. The property is non-smoking and is set 14 km from Parc Expo Nîmes.

The 1-bedroom apartment is fitted with a living room with a flat-screen TV with satellite channels, a fully equipped kitchen with an oven and a microwave, and 1 bathroom with a hair dryer. The air-conditioned unit at the property features a shower and a dressing room. The apartment offers bed linen, towels and laundry service.

There is a coffee shop on-site.

Avignon TGV Train Station is 46 km from the apartment, while Zenith Sud Montpellier is 48 km from the property. Nimes-Ales-Camargue-Cevennes Airport is 9 km away."
dtente sky lodge,https://www.booking.com/hotel/fr/dtente-sky-lodge.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuPIib0GwAIB0gIkZGMyZjkxY2EtNzcyYy00M2RhLTg5ZTctMDdkZmFiZjgwNDgz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=7b4f85f1a17b0a43&srepoch=1738695781&from=searchresults,Ariege,8.9,42.8945039821351,1.32823378698731,"Featuring a sauna, dtente sky lodge is located in Massat. Boasting a housekeeping service, this property also provides guests with a picnic area. The luxury tent features a sauna and a shared kitchen.

Guests can enjoy a meal on an outdoor dining area while overlooking the mountain views. For added privacy, the accommodation features a private entrance.

Guests at the luxury tent can enjoy a continental breakfast, and breakfast in the room is also available. A coffee shop can be found on-site, and in the warmer months you can make use of the barbecue facilities.

Guests at dtente sky lodge will be able to enjoy activities in and around Massat, like fishing, hiking and walking tours. Guests at the accommodation can enjoy skiing and cycling nearby, or make the most of the sun terrace.

Col de la Crouzette is 10 km from dtente sky lodge, while Chruch of Saint Lizier is 28 km away. Carcassonne Airport is 114 km from the property."
La Palm Room ~ Climatisation ~ Balcon ~ Parking,https://www.booking.com/hotel/fr/studio-neuf-amp-moderne-dernier-etage-balcon.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,9.2,43.8185976,4.3552685,"Set in Nîmes in the Languedoc-Roussillon region, La Palm Room ~ Climatisation ~ Balcon ~ Parking features a terrace. Guests staying at this apartment have access to a balcony. The accommodation provides a 24-hour front desk and a lift for guests.

With free WiFi, this apartment offers a TV, a washing machine and a fully equipped kitchen with a microwave and toaster. Towels and bed linen are featured in the apartment. The accommodation offers an air conditioning, a heating and a private bathroom.

Parc Expo Nîmes is less than 1 km from the apartment, while Arles Amphitheatre is 32 km away. Nimes-Ales-Camargue-Cevennes Airport is 9 km from the property."
Le LUTZ,https://www.booking.com/hotel/fr/le-lutz.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,9.5,43.831888,4.3522837,"Boasting city views, Le LUTZ provides accommodation with a terrace and a balcony, around 15 km from Parc Expo Nîmes. The property is around 45 km from Avignon Central Station, 47 km from Papal Palace and 47 km from Zenith Sud Montpellier. The property is non-smoking and is set 33 km from Arles Amphitheatre.

With free WiFi, this 1-bedroom apartment offers a flat-screen TV and a kitchen with an oven and microwave. Towels and bed linen are offered in the apartment. The property has an outdoor dining area.

Guests at the apartment will be able to enjoy activities in and around Nîmes, like walking tours.

Avignon TGV Train Station is 47 km from Le LUTZ, while Odysseum Shopping Centre is 47 km from the property. Nimes-Ales-Camargue-Cevennes Airport is 10 km away."
"Chez Frida, Escapade nîmoise",https://www.booking.com/hotel/fr/chez-frida-escapade-nimoise.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,9.3,43.8364496,4.3519168,"Set in the centre of Nîmes, just 14 km from Parc Expo Nîmes and 34 km from Arles Amphitheatre, Chez Frida, Escapade nîmoise offers accommodation with inner courtyard views and free WiFi. This apartment provides accommodation with a terrace. The property is non-smoking and is located 45 km from Avignon Central Station.

This apartment comes with 1 bedroom, a kitchen with a dishwasher and a microwave, a flat-screen TV, a seating area and 1 bathroom equipped with a shower. Towels and bed linen are featured in the apartment. The property has an outdoor dining area.

Papal Palace is 46 km from the apartment, while Zenith Sud Montpellier is 47 km away. Nimes-Ales-Camargue-Cevennes Airport is 9 km from the property."
L'écrin nîmois - clim - centre ville,https://www.booking.com/hotel/fr/le-boheme-coeur-de-ville-clim-nimes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,7.9,43.8329823,4.3548872,"Situated in Nîmes, 3 km from Parc Expo Nîmes and 33 km from Arles Amphitheatre, L'écrin nîmois - clim - centre ville offers air conditioning. Among the facilities at this property are a concierge service and private check-in and check-out, along with free WiFi throughout the property. The property is non-smoking and is set 45 km from Avignon Central Station.

This apartment features 2 bedrooms, a kitchen with an oven and a microwave, a flat-screen TV, a seating area and 1 bathroom fitted with a shower. Towels and bed linen are available in the apartment. For added privacy, the accommodation has a private entrance and soundproofing.

Papal Palace is 47 km from the apartment, while Zenith Sud Montpellier is 47 km from the property. Nimes-Ales-Camargue-Cevennes Airport is 9 km away."
"060 - Le Littre - Appartement 1 chambre, Central, Proche Maison carrée, Clim, 4personnes",https://www.booking.com/hotel/fr/le-littre-clim-et-plein-centre.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,9.1,43.839024221483,4.357586918385,"Located in Nîmes, 34 km from Arles Amphitheatre and 44 km from Avignon Central Station, 060 - Le Littre - Appartement 1 chambre, Central, Proche Maison carrée, Clim, 4personnes provides accommodation with amenities such as free WiFi and a flat-screen TV. This apartment provides accommodation with a balcony. The property is 300 metres from the city centre and 3.9 km from Parc Expo Nîmes.

The air-conditioned apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a dishwasher and a coffee machine, and 1 bathroom with a shower and a hair dryer. Towels and bed linen are provided in the apartment. The accommodation is non-smoking.

Papal Palace is 45 km from the apartment, while Avignon TGV Train Station is 46 km away. Nimes-Ales-Camargue-Cevennes Airport is 10 km from the property."
Ambiance nature aux portes des Halles de Nîmes,https://www.booking.com/hotel/fr/ambiance-nature-aux-portes-des-halles-de-nimes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,9.5,43.8410893045629,4.36067721511577,"Set in Nîmes, 4 km from Parc Expo Nîmes and 34 km from Arles Amphitheatre, Ambiance nature aux portes des Halles de Nîmes offers air conditioning. It is located 43 km from Avignon Central Station and features private check-in and check-out. The accommodation provides a 24-hour front desk, a concierge service and organising tours for guests.

With free WiFi, this 1-bedroom apartment offers a flat-screen TV and a kitchen with an oven and microwave. Towels and bed linen are featured in the apartment. For added privacy, the accommodation has a private entrance and is protected by full-day security.

There is a coffee shop, and packed lunches are also available.

Papal Palace is 45 km from the apartment, while Avignon TGV Train Station is 46 km away. Nimes-Ales-Camargue-Cevennes Airport is 10 km from the property."
ibis Styles Nimes Gare Centre,https://www.booking.com/hotel/fr/ibis-styles-nimes-centre-gare.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from_sustainable_property_sr=1&from=searchresults,Nimes,8.2,43.83175754591007,4.36697356402874,"Located opposite the train station in Nimes, this hotel offers low-cost rooms with free Wi-Fi access and satellite TV. A buffet breakfast is prepared every morning and reception is open 24 hours a day.

Decorated in a contemporary style, the air-conditioned guest rooms have a flat-screen TV and radio. Each room has a private bathroom with a shower and a hairdryer.

You can enjoy a drink from the bar, which is open all day, at the ibis Styles Nimes Centre Gare. Additional facilities include newspapers and luggage storage.

The Arena of Nîmes, its historical centre and Nimes Cathedral are situated a 10-minute walk away."
L'historien - avec balcon coeur de Nîmes,https://www.booking.com/hotel/fr/historian-avec-balcon-coeur-de-nimes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,8.4,43.8400032,4.3569591,"Situated in the centre of Nîmes, 14 km from Parc Expo Nîmes and 34 km from Arles Amphitheatre, L'historien - avec balcon coeur de Nîmes offers free WiFi and air conditioning. This apartment features accommodation with a balcony. The property is non-smoking and is located 44 km from Avignon Central Station.

The apartment with a terrace and city views has 1 bedroom, a living room, a flat-screen TV, an equipped kitchen with a dishwasher and an oven, and 1 bathroom with a walk-in shower. Guests can enjoy an ambient stay in their soundproof room with parquet floors and a fireplace. For added privacy, the accommodation features a private entrance.

Papal Palace is 46 km from the apartment, while Avignon TGV Train Station is 46 km from the property. Nimes-Ales-Camargue-Cevennes Airport is 9 km away."
Maison Carrée/Coeur historique de Nîmes - Superbe Appt 55m²,https://www.booking.com/hotel/fr/maison-carree-47-coeur-historique-de-nimes-superbe-appt-55m2.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,9.2,43.8372582,4.3548699,"Set in Nîmes, 34 km from Arles Amphitheatre and 45 km from Avignon Central Station, Maison Carrée/Coeur historique de Nîmes - Superbe Appt 55m² offers city views and free WiFi. The property is around 47 km from Papal Palace, 47 km from Zenith Sud Montpellier and 47 km from Avignon TGV Train Station. The property is 15 km from Parc Expo Nîmes, and within 500 metres of the city centre.

The 1-bedroom apartment has a living room with a flat-screen TV, a fully equipped kitchen with a dishwasher and an oven, and 1 bathroom with a hair dryer. Towels and bed linen are offered in the apartment. The accommodation is non-smoking.

Odysseum Shopping Centre is 48 km from the apartment. Nimes-Ales-Camargue-Cevennes Airport is 9 km from the property."
L'élégance de la pierre au pied de la Maison Carrée - Une Nuit à Nîmes,https://www.booking.com/hotel/fr/magnifique-appartement-en-pierre-au-pied-de-la-maison-carree.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,8.3,43.83764693778527,4.356423185319507,"Situated in the centre of Nîmes, just 15 km from Parc Expo Nîmes and 34 km from Arles Amphitheatre, L'élégance de la pierre au pied de la Maison Carrée - Une Nuit à Nîmes features accommodation with city views and free WiFi. The property has quiet street views and is 46 km from Papal Palace and 47 km from Avignon TGV Train Station. The property is non-smoking and is located 45 km from Avignon Central Station.

The 1-bedroom apartment features a living room with a flat-screen TV with satellite channels, a fully equipped kitchen with a dishwasher and oven, and 1 bathroom with walk-in shower. Towels and bed linen are available in the apartment. For added privacy, the accommodation has a private entrance and soundproofing.

At the apartment, the traditional restaurant is open for dinner and cocktails and specialises in European cuisine.

Zenith Sud Montpellier is 47 km from L'élégance de la pierre au pied de la Maison Carrée - Une Nuit à Nîmes, while Odysseum Shopping Centre is 48 km from the property. Nimes-Ales-Camargue-Cevennes Airport is 9 km away."
ibis budget Nimes Centre Gare,https://www.booking.com/hotel/fr/ibis-budget-nimes-centre-gare.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,8.1,43.832055902146784,4.3673644959926605,"Located just 50 metres from Nîmes Train Station, ibis budget Nimes Centre Gare offers a 24-hour reception, luggage storage and free Wi-Fi access in the entire hotel. The city centre is a 5-minute walk away.

All rooms are air-conditioned and feature a flat-screen TV with satellite channels, a desk and soundproofing. They are complete with an en suite bathroom.

A buffet breakfast is offered daily at the hotel. Quick drinks and snacks are also available from the on-site vending machines.

Montpellier and Le Grau-du-Roi are a 45-minute drive away. Nîmes-Alès-Carmague Airport is ideally located a 10-minute drive away and private parking is possible nearby."
Mas d'Escattes,https://www.booking.com/hotel/fr/mas-d-39-escattes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,9.8,43.870408383047945,4.404552387779193,"Featuring an outdoor swimming pool and views of garden, Mas d'Escattes is a bed and breakfast situated in a historic building in Nîmes, 8 km from Parc Expo Nîmes. It is located 40 km from Avignon Central Station and provides a shared kitchen. There is a sun terrace and guests can make use of free WiFi and free private parking.

At the bed and breakfast, all units come with a wardrobe, a flat-screen TV, a private bathroom, bed linen and towels. Some units also have a well-fitted kitchen equipped with a dishwasher, an oven, and a microwave. The units are equipped with heating facilities.

Buffet and continental breakfast options with fresh pastries, fruits and juice are available daily. Guests can take advantage of the warm weather with the property's barbecue facilities.

Guests at the bed and breakfast can enjoy walking tours nearby, or make the most of the garden.

Papal Palace is 42 km from Mas d'Escattes, while Avignon TGV Train Station is 43 km away. Nimes-Ales-Camargue-Cevennes Airport is 15 km from the property."
Appartement Cosy Nîmes-Centre,https://www.booking.com/hotel/fr/le-67-centre-ville-climatisation-fibre.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,9.3,43.8403329,4.370304,"Located in Nîmes, 35 km from Arles Amphitheatre and 43 km from Avignon Central Station, Appartement Cosy Nîmes-Centre offers air conditioning. It is situated 44 km from Papal Palace and provides private check-in and check-out. Free WiFi is available throughout the property and Parc Expo Nîmes is 13 km away.

The 1-bedroom apartment comes with a living room with a flat-screen TV with satellite channels, a fully equipped kitchen with a dishwasher and a microwave, and 1 bathroom with a hair dryer. Towels and bed linen are provided in the apartment. The accommodation is non-smoking.

Guests at the apartment will be able to enjoy activities in and around Nîmes, like walking tours.

Avignon TGV Train Station is 45 km from Appartement Cosy Nîmes-Centre, while Zenith Sud Montpellier is 48 km away. Nimes-Ales-Camargue-Cevennes Airport is 10 km from the property."
Logis NIMOTEL Hôtel Cosy,https://www.booking.com/hotel/fr/nimotel.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,7.9,43.815576349205195,4.346603527665138,"Nimotel is located 1 km from the A9 motorway and a 10-minute drive from central Nimes. It has 24-hour reception, a secure outdoor pool and free WiFi access.

The air-conditioned rooms have a flat-screen TV with satellite channels. Some rooms also feature coffee and tea making facilities.

Nimotel’s restaurant, Partage, serves a range of traditional dishes and Provencal specialities. There is also a bar and a poolside terrace where guests can relax. A buffet breakfast is available daily.

Free on-site parking is available for guests exploring the Languedoc-Roussillon region by car."
Nîmes Centre - A 5 minutes des Arènes,https://www.booking.com/hotel/fr/nimes-centre-votre-espace-cosy.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,9.4,43.833059723729,4.355228226984,"Set in Nîmes, 15 km from Parc Expo Nîmes, Nîmes Centre - A 5 minutes des Arènes offers recently renovated accommodation with free WiFi and a bar. The property features city and inner courtyard views, and is 45 km from Avignon Central Station. The property is non-smoking and is situated 34 km from Arles Amphitheatre.

The 1-bedroom apartment is fitted with a living room with a flat-screen TV, a fully equipped kitchen with a dishwasher and a microwave, and 1 bathroom with a hair dryer. Towels and bed linen are featured in the apartment. For added privacy, the accommodation has a private entrance and soundproofing.

Guests at the apartment will be able to enjoy activities in and around Nîmes, like walking tours.

Papal Palace is 47 km from Nîmes Centre - A 5 minutes des Arènes, while Zenith Sud Montpellier is 47 km away. Nimes-Ales-Camargue-Cevennes Airport is 9 km from the property."
Best Western Marquis de la Baume,https://www.booking.com/hotel/fr/ha-tel-la-baume.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,8.3,43.83959475654075,4.3610841035842896,"Located in the centre of the historic town of Nîmes, Hôtel Marquis de la Baume is a 17th-century town house just 3.7 km from Parc Expo Nîmes and 650 metres from Nîmes Arena. Free WiFi is provided.

The air-conditioned rooms are equipped with a satellite flat-screen TV, a minibar and an electric kettle. There is a private bathroom equipped with a bath or shower, free toiletries and a hairdryer.

A buffet breakfast is served everyday in the comfort of guest rooms or in the interior patio, weather permitting.

There is a 24-hour front desk at the property and guests can enjoy the on-site bar.

The hotel is just a 10-minute walk from the Colosseum and the Magne Tower. Public parking is available nearby."
Hôtel De L'Amphithéâtre,https://www.booking.com/hotel/fr/de-l-amphitheatre-nimes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,8.3,43.83581534027453,4.359140172600746,"Located in the pedestrian area of Nîmes historical city centre, Hôtel De L'Amphithéâtre consists of 2 mansions dating from the 17th and 18th centuries. It is just steps from the Roman Amphitheatre and the temple Maison Carrée.

The rooms are individually and elegantly decorated and all offer a private bathroom and a flat-screen TV. Some rooms offer a view of the Place du Marché, with a fountain representing the town's symbols of a palm-tree and a crocodile.

Guests can find restaurants, cafés and shops within walking distance of the hotel. Nîmes Train Station is a 10-minute walk away."
SQUARE HOTEL,https://www.booking.com/hotel/fr/square-nimes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gC48iJvQbAAgHSAiQ2NjE4ZmEyMC1iOTA2LTQ0NzItYTBlMi1lMmFiNjczZmFlZmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=a8c885f17d590153&srepoch=1738695780&from=searchresults,Nimes,8.6,43.837032,4.363037,"Situated in Nîmes and with Parc Expo Nîmes reachable within 13 km, SQUARE HOTEL features a shared lounge, non-smoking rooms, free WiFi throughout the property and a terrace. This 3-star hotel offers luggage storage space. Some rooms at the property have a balcony with a city view.

The hotel will provide guests with air-conditioned rooms with a desk, a kettle, a safety deposit box, a flat-screen TV and a private bathroom with a shower. The rooms feature a wardrobe.

Guests at SQUARE HOTEL can enjoy a buffet or a continental breakfast.

Languages spoken at the reception include English, Spanish and French.

Arles Amphitheatre is 34 km from the accommodation, while Avignon Central Station is 43 km from the property. Nimes-Ales-Camargue-Cevennes Airport is 9 km away."
